,Start_interval,Lactose,Whey central,Whey west
1038,2003-04-14,0.1748768472906404,0.1575,0.1475
1039,2003-04-21,0.1748768472906404,0.155,0.14
1040,2003-04-28,0.1748768472906404,0.15,0.1375
1041,2003-05-05,0.1748768472906404,0.15,0.1375
1042,2003-05-12,0.1748768472906404,0.14375,0.13625
1043,2003-05-19,0.1748768472906404,0.1425,0.135
1044,2003-05-26,0.17733990147783252,0.14,0.135
1045,2003-06-02,0.17733990147783252,0.1375,0.135
1046,2003-06-09,0.17733990147783252,0.135,0.135
1047,2003-06-16,0.17733990147783252,0.1375,0.1375
1048,2003-06-23,0.17733990147783252,0.1425,0.13875
1049,2003-06-30,0.17733990147783252,0.145,0.14
1050,2003-07-07,0.187192118226601,0.1475,0.1425
1051,2003-07-14,0.187192118226601,0.15,0.14625
1052,2003-07-21,0.187192118226601,0.1525,0.15
1053,2003-07-28,0.187192118226601,0.1575,0.155
1054,2003-08-04,0.18965517241379312,0.16,0.1625
1055,2003-08-11,0.18965517241379312,0.1625,0.16625
1056,2003-08-18,0.19211822660098524,0.1675,0.17
1057,2003-08-25,0.19211822660098524,0.17,0.175
1058,2003-09-01,0.19458128078817738,0.1725,0.1775
1059,2003-09-08,0.19581280788177344,0.175,0.17875
1060,2003-09-15,0.1970443349753695,0.18,0.1825
1061,2003-09-22,0.1970443349753695,0.185,0.1825
1062,2003-09-29,0.1970443349753695,0.19,0.1875
1063,2003-10-06,0.20935960591133007,0.1925,0.18875
1064,2003-10-13,0.20935960591133007,0.1925,0.19125
1065,2003-10-20,0.20935960591133007,0.195,0.19375
1066,2003-10-27,0.20935960591133007,0.1927,0.195
1067,2003-11-03,0.20935960591133007,0.1975,0.195
1068,2003-11-10,0.20935960591133007,0.1975,0.195
1069,2003-11-17,0.20935960591133007,0.2,0.195
1070,2003-11-24,0.20935960591133007,0.2,0.195
1071,2003-12-01,0.20935960591133007,0.2025,0.19375
1072,2003-12-08,0.20935960591133007,0.2025,0.19
1073,2003-12-15,0.20935960591133007,0.1975,0.185
1074,2003-12-22,0.20935960591133007,0.1925,0.18
1075,2002-01-01,0.2142857142857143,0.2975,0.2575
1076,2002-01-07,0.21921182266009856,0.2975,0.25125
1077,2002-01-14,0.21921182266009856,0.2875,0.245
1078,2002-01-21,0.21921182266009856,0.2725,0.235
1079,2002-01-28,0.21921182266009856,0.25,0.23
1080,2002-02-04,0.21921182266009856,0.2425,0.23
1081,2002-02-11,0.21921182266009856,0.23,0.2275
1082,2002-02-18,0.21921182266009856,0.215,0.225
1083,2002-02-25,0.21921182266009856,0.205,0.22
1084,2002-03-04,0.21921182266009856,0.2025,0.2125
1085,2002-03-11,0.21921182266009856,0.2025,0.21375
1086,2002-03-18,0.21921182266009856,0.2125,0.21375
1087,2002-03-25,0.21921182266009856,0.2125,0.21125
1088,2002-04-01,0.21921182266009856,0.195,0.2075
1089,2002-04-08,0.20935960591133007,0.19125,0.20375
1090,2002-04-15,0.2019704433497537,0.1875,0.2025
1091,2002-04-22,0.1970443349753695,0.1825,0.19125
1092,2002-04-29,0.19211822660098524,0.18,0.185
1093,2002-05-06,0.19211822660098524,0.18,0.185
1094,2002-05-13,0.18226600985221678,0.1725,0.1725
1095,2002-05-20,0.17733990147783252,0.165,0.1675
1096,2002-05-27,0.17733990147783252,0.1625,0.1675
1097,2002-06-03,0.17733990147783252,0.1625,0.165
1098,2002-06-10,0.1724137931034483,0.16,0.1625
1099,2002-06-17,0.1724137931034483,0.16,0.1575
1100,2002-06-24,0.1724137931034483,0.155,0.15
1101,2002-07-01,0.1724137931034483,0.155,0.145
1102,2002-07-08,0.1576354679802956,0.155,0.1475
1103,2002-07-15,0.1576354679802956,0.155,0.145
1104,2002-07-21,0.1576354679802956,0.155,0.14375
1105,2002-07-29,0.15517241379310345,0.155,0.145
1106,2002-08-05,0.15517241379310345,0.155,0.145
1107,2002-08-12,0.15517241379310345,0.16,0.1475
1108,2002-08-19,0.15517241379310345,0.1625,0.14625
1109,2002-08-26,0.15517241379310345,0.1675,0.14875
1110,2002-09-02,0.15517241379310345,0.1725,0.1525
1111,2002-09-09,0.15517241379310345,0.1825,0.15375
1112,2002-09-16,0.15517241379310345,0.195,0.15875
1113,2002-09-23,0.15517241379310345,0.21,0.16625
1114,2002-09-30,0.1576354679802956,0.22375,0.17375
1115,2002-10-07,0.1576354679802956,0.23,0.1825
1116,2002-10-14,0.1576354679802956,0.2375,0.18625
1117,2002-10-21,0.16256157635467983,0.24375,0.1925
1118,2002-10-28,0.16256157635467983,0.2475,0.195
1119,2002-11-04,0.16256157635467983,0.2425,0.2025
1120,2002-11-11,0.16256157635467983,0.2425,0.205
1121,2002-11-18,0.16256157635467983,0.2375,0.2125
1122,2002-11-25,0.16256157635467983,0.22375,0.215
1123,2002-12-02,0.16256157635467983,0.2075,0.22
1124,2002-12-09,0.16256157635467983,0.1925,0.22
1125,2002-12-16,0.16256157635467983,0.1838,0.22
1126,2002-12-23,0.16256157635467983,0.1775,0.21625
1127,2001-01-01,0.16256157635467983,0.2625,0.2088
1128,2001-01-08,0.16502463054187194,0.265,0.2125
1129,2001-01-15,0.16502463054187194,0.27,0.2225
1130,2001-01-22,0.16502463054187194,0.27,0.2275
1131,2001-01-29,0.16502463054187194,0.27,0.2338
1132,2001-02-05,0.16502463054187194,0.27,0.2363
1133,2001-02-12,0.16502463054187194,0.2625,0.235
1134,2001-02-19,0.16502463054187194,0.255,0.2325
1135,2001-02-26,0.16502463054187194,0.25,0.2325
1136,2001-03-05,0.16502463054187194,0.2475,0.23375
1137,2001-03-12,0.16502463054187194,0.2425,0.23625
1138,2001-03-19,0.16502463054187194,0.2425,0.24
1139,2001-03-26,0.16502463054187194,0.2425,0.24
1140,2001-04-02,0.1748768472906404,0.2425,0.245
1141,2001-04-09,0.1748768472906404,0.2475,0.2475
1142,2001-04-16,0.1748768472906404,0.2475,0.25125
1143,2001-04-23,0.17610837438423646,0.2525,0.2525
1144,2001-04-30,0.17610837438423646,0.2525,0.2525
1145,2001-05-07,0.17857142857142858,0.2575,0.255
1146,2001-05-14,0.17857142857142858,0.26,0.25875
1147,2001-05-21,0.17980295566502463,0.2675,0.26125
1148,2001-05-28,0.1847290640394089,0.27375,0.26375
1149,2001-06-04,0.19211822660098524,0.28,0.265
1150,2001-06-11,0.19458128078817738,0.2875,0.2675
1151,2001-06-18,0.19458128078817738,0.295,0.2675
1152,2001-06-25,0.19458128078817738,0.295,0.2675
1153,2001-07-02,0.19458128078817738,0.295,0.26875
1154,2001-07-09,0.2044334975369458,0.295,0.26875
1155,2001-07-16,0.2044334975369458,0.295,0.27
1156,2001-07-23,0.2044334975369458,0.295,0.27
1157,2001-07-30,0.2044334975369458,0.295,0.27
1158,2001-08-06,0.2044334975369458,0.295,0.2738
1159,2001-08-13,0.2044334975369458,0.2938,0.2725
1160,2001-08-20,0.2044334975369458,0.2938,0.2725
1161,2001-08-27,0.2044334975369458,0.29375,0.2725
1162,2001-09-03,0.2044334975369458,0.2938,0.2725
1163,2001-09-10,0.2044334975369458,0.2938,0.2725
1164,2001-09-17,0.2044334975369458,0.2938,0.2725
1165,2001-09-24,0.2044334975369458,0.29375,0.2725
1166,2001-10-01,0.2044334975369458,0.2938,0.2725
1167,2001-10-08,0.2142857142857143,0.2938,0.27375
1168,2001-10-15,0.2142857142857143,0.2925,0.2738
1169,2001-10-22,0.2142857142857143,0.29,0.2738
1170,2001-10-29,0.2142857142857143,0.2875,0.2738
1171,2001-11-05,0.2142857142857143,0.2875,0.2738
1172,2001-11-12,0.2142857142857143,0.2925,0.2738
1173,2001-11-19,0.2142857142857143,0.29625,0.2738
1174,2001-11-26,0.2142857142857143,0.2963,0.2738
1175,2001-12-03,0.2142857142857143,0.2975,0.2738
1176,2001-12-10,0.2142857142857143,0.2975,0.27125
1177,2001-12-17,0.2142857142857143,0.2975,0.2675
1178,2001-12-24,0.2142857142857143,0.2975,0.26125
1179,2000-01-03,0.19211822660098524,0.1825,0.1975
1180,2000-01-10,0.1970443349753695,0.1825,0.19625
1181,2000-01-17,0.1970443349753695,0.18,0.19375
1182,2000-01-24,0.1970443349753695,0.18,0.19
1183,2000-01-31,0.1970443349753695,0.1775,0.185
1184,2000-02-07,0.1970443349753695,0.1775,0.1825
1185,2000-02-14,0.1970443349753695,0.175,0.17875
1186,2000-02-21,0.1970443349753695,0.175,0.17625
1187,2000-02-28,0.1970443349753695,0.175,0.17375
1188,2000-03-06,0.1970443349753695,0.175,0.17375
1189,2000-03-13,0.1970443349753695,0.175,0.17375
1190,2000-03-20,0.1970443349753695,0.175,0.17375
1191,2000-03-27,0.1970443349753695,0.175,0.17375
1192,2000-04-03,0.1970443349753695,0.175,0.17375
1193,2000-04-10,0.1970443349753695,0.175,0.17375
1194,2000-04-17,0.1970443349753695,0.175,0.1725
1195,2000-04-24,0.1970443349753695,0.175,0.171255
1196,2000-05-01,0.1970443349753695,0.175,0.171255
1197,2000-05-08,0.1970443349753695,0.175,0.171255
1198,2000-05-15,0.1970443349753695,0.175,0.1713
1199,2000-05-22,0.1970443349753695,0.175,0.1713
1200,2000-05-29,0.1970443349753695,0.175,0.17125
1201,2000-06-05,0.1970443349753695,0.1775,0.1725
1202,2000-06-12,0.19211822660098524,0.18,0.1725
1203,2000-06-19,0.19211822660098524,0.185,0.1725
1204,2000-06-26,0.19211822660098524,0.19,0.17375
1205,2000-07-03,0.1847290640394089,0.1925,0.175
1206,2000-07-10,0.18226600985221678,0.195,0.1775
1207,2000-07-17,0.1748768472906404,0.1975,0.17875
1208,2000-07-24,0.1724137931034483,0.1975,0.18125
1209,2000-07-31,0.1724137931034483,0.1975,0.18375
1210,2000-08-07,0.1724137931034483,0.19375,0.18375
1211,2000-08-14,0.1724137931034483,0.1925,0.18375
1212,2000-08-21,0.16748768472906406,0.19,0.18375
1213,2000-08-28,0.16748768472906406,0.185,0.1838
1214,2000-09-04,0.16748768472906406,0.18,0.1838
1215,2000-09-11,0.16748768472906406,0.18,0.1838
1216,2000-09-18,0.16748768472906406,0.18,0.1838
1217,2000-09-25,0.16256157635467983,0.175,0.1838
1218,2000-10-02,0.16256157635467983,0.175,0.1838
1219,2000-10-09,0.16256157635467983,0.175,0.1838
1220,2000-10-16,0.16256157635467983,0.175,0.1838
1221,2000-10-23,0.16256157635467983,0.18,0.1838
1222,2000-10-30,0.16256157635467983,0.1825,0.1838
1223,2000-11-06,0.16256157635467983,0.1875,0.1838
1224,2000-11-13,0.16256157635467983,0.19375,0.18625
1225,2000-11-20,0.16256157635467983,0.2,0.19125
1226,2000-11-27,0.16256157635467983,0.215,0.19
1227,2000-12-03,0.16256157635467983,0.225,0.195
1228,2000-12-11,0.16256157635467983,0.2325,0.1975
1229,2000-12-18,0.16256157635467983,0.2425,0.2
1230,2000-12-25,0.16256157635467983,0.2525,0.20375
1231,1999-01-04,0.16502463054187194,0.2375,0.235
1232,1999-01-11,0.16502463054187194,0.23,0.23
1233,1999-01-18,0.16502463054187194,0.2025,0.225
1234,1999-01-25,0.16502463054187194,0.19,0.2175
1235,1999-02-01,0.16502463054187194,0.185,0.2075
1236,1999-02-08,0.16502463054187194,0.185,0.19875
1237,1999-02-15,0.16502463054187194,0.185,0.195
1238,1999-02-22,0.16502463054187194,0.185,0.195
1239,1999-03-01,0.16502463054187194,0.185,0.195
1240,1999-03-08,0.16502463054187194,0.185,0.195
1241,1999-03-15,0.16502463054187194,0.185,0.195
1242,1999-03-22,0.16502463054187194,0.185,0.1925
1243,1999-03-29,0.16502463054187194,0.185,0.19
1244,1999-04-05,0.16256157635467983,0.1825,0.185
1245,1999-04-12,0.16256157635467983,0.1825,0.1825
1246,1999-04-19,0.16256157635467983,0.1775,0.1825
1247,1999-04-26,0.16256157635467983,0.17375,0.18125
1248,1999-05-03,0.16256157635467983,0.17375,0.17625
1249,1999-05-10,0.16256157635467983,0.17375,0.17375
1250,1999-05-17,0.16256157635467983,0.1725,0.1725
1251,1999-05-24,0.16256157635467983,0.1725,0.17
1252,1999-05-31,0.16256157635467983,0.1725,0.16875
1253,1999-06-07,0.16502463054187194,0.1725,0.1675
1254,1999-06-14,0.16995073891625617,0.1725,0.1675
1255,1999-06-21,0.1724137931034483,0.1725,0.1675
1256,1999-06-28,0.1724137931034483,0.1725,0.16875
1257,1999-07-05,0.1724137931034483,0.175,0.16875
1258,1999-07-12,0.1724137931034483,0.175,0.17
1259,1999-07-19,0.1724137931034483,0.175,0.1725
1260,1999-07-26,0.17733990147783252,0.1775,0.17375
1261,1999-08-02,0.17733990147783252,0.1775,0.17375
1262,1999-08-09,0.18226600985221678,0.185,0.17375
1263,1999-08-16,0.1847290640394089,0.1925,0.175
1264,1999-08-23,0.1847290640394089,0.19625,0.175
1265,1999-08-30,0.187192118226601,0.2,0.1775
1266,1999-09-06,0.187192118226601,0.2025,0.17875
1267,1999-09-13,0.187192118226601,0.2025,0.1825
1268,1999-09-20,0.187192118226601,0.2025,0.18625
1269,1999-09-27,0.187192118226601,0.2025,0.1875
1270,1999-10-04,0.187192118226601,0.2025,0.19125
1271,1999-10-11,0.19211822660098524,0.2,0.195
1272,1999-10-18,0.19211822660098524,0.19875,0.2
1273,1999-10-25,0.19211822660098524,0.19,0.20125
1274,1999-11-01,0.19211822660098524,0.1825,0.20125
1275,1999-11-08,0.19211822660098524,0.1825,0.20125
1276,1999-11-15,0.19211822660098524,0.1775,0.20125
1277,1999-11-22,0.19211822660098524,0.18,0.20125
1278,1999-11-29,0.19211822660098524,0.18,0.2025
1279,1999-12-06,0.19211822660098524,0.18,0.2025
1280,1999-12-13,0.19211822660098524,0.18125,0.2025
1281,1999-12-20,0.19211822660098524,0.1825,0.2
1282,1999-12-27,0.19211822660098524,0.1825,0.1975
1283,1998-01-01,0.2118226600985222,0.3325,0.29
1284,1998-01-05,0.2118226600985222,0.3325,0.29
1285,1998-01-12,0.2142857142857143,0.315,0.275
1286,1998-01-19,0.2142857142857143,0.295,0.25
1287,1998-01-26,0.2142857142857143,0.255,0.23
1288,1998-02-03,0.2142857142857143,0.245,0.22
1289,1998-02-09,0.2142857142857143,0.245,0.21375
1290,1998-02-16,0.2142857142857143,0.245,0.2125
1291,1998-02-23,0.2142857142857143,0.245,0.21375
1292,1998-03-02,0.2142857142857143,0.245,0.2138
1293,1998-03-09,0.21674876847290642,0.245,0.2138
1294,1998-03-16,0.21674876847290642,0.2425,0.2163
1295,1998-03-23,0.21674876847290642,0.24125,0.2175
1296,1998-03-30,0.21674876847290642,0.235,0.22125
1297,1998-04-06,0.21674876847290642,0.23,0.2225
1298,1998-04-13,0.2118226600985222,0.2225,0.2225
1299,1998-04-20,0.2118226600985222,0.2225,0.22625
1300,1998-04-27,0.2118226600985222,0.2225,0.22875
1301,1998-05-04,0.2118226600985222,0.2225,0.22875
1302,1998-05-11,0.2118226600985222,0.2225,0.22875
1303,1998-05-18,0.20689655172413796,0.2275,0.22875
1304,1998-05-25,0.20689655172413796,0.2275,0.225
1305,1998-06-01,0.2019704433497537,0.23,0.225
1306,1998-06-08,0.1970443349753695,0.24,0.225
1307,1998-06-15,0.1970443349753695,0.25,0.2275
1308,1998-06-22,0.19211822660098524,0.2575,0.22875
1309,1998-06-29,0.19211822660098524,0.2675,0.22875
1310,1998-07-06,0.18226600985221678,0.27375,0.23125
1311,1998-07-13,0.18226600985221678,0.27625,0.2325
1312,1998-07-20,0.18226600985221678,0.2775,0.235
1313,1998-07-27,0.18226600985221678,0.27875,0.2375
1314,1998-08-03,0.18226600985221678,0.28,0.2375
1315,1998-08-10,0.18226600985221678,0.28,0.2375
1316,1998-08-17,0.17980295566502463,0.28,0.2375
1317,1998-08-24,0.17980295566502463,0.28,0.2375
1318,1998-08-31,0.17980295566502463,0.28,0.23875
1319,1998-09-07,0.17980295566502463,0.28125,0.23875
1320,1998-09-14,0.17980295566502463,0.2825,0.23875
1321,1998-09-21,0.17980295566502463,0.28375,0.24
1322,1998-09-28,0.17980295566502463,0.28375,0.24125
1323,1998-10-05,0.17733990147783252,0.28125,0.24125
1324,1998-10-12,0.17733990147783252,0.265,0.24125
1325,1998-10-19,0.1724137931034483,0.2525,0.24125
1326,1998-10-26,0.1724137931034483,0.245,0.24125
1327,1998-11-02,0.1724137931034483,0.245,0.24125
1328,1998-11-09,0.1724137931034483,0.245,0.24125
1329,1998-11-16,0.1724137931034483,0.245,0.24125
1330,1998-11-23,0.1724137931034483,0.2475,0.24125
1331,1998-11-30,0.1724137931034483,0.2475,0.24125
1332,1998-12-07,0.1724137931034483,0.2475,0.24125
1333,1998-12-14,0.1724137931034483,0.2475,0.24125
1334,1998-12-21,0.16502463054187194,0.245,0.24
1335,1998-12-28,0.16502463054187194,0.2425,0.2375
1336,1997-01-01,0.21921182266009856,0.1825,0.1875
1337,1997-01-06,0.21921182266009856,0.1825,0.1875
1338,1997-01-13,0.23645320197044337,0.1825,0.19
1339,1997-01-20,0.23645320197044337,0.185,0.195
1340,1997-01-27,0.23645320197044337,0.1875,0.1975
1341,1997-02-03,0.23645320197044337,0.19,0.1975
1342,1997-02-10,0.23645320197044337,0.1975,0.20125
1343,1997-02-17,0.23645320197044337,0.2025,0.2025
1344,1997-02-24,0.23891625615763548,0.2075,0.2025
1345,1997-03-03,0.23891625615763548,0.21,0.20375
1346,1997-03-10,0.23891625615763548,0.2125,0.20375
1347,1997-03-17,0.2413793103448276,0.2125,0.20375
1348,1997-03-24,0.2413793103448276,0.2125,0.20375
1349,1997-03-31,0.2413793103448276,0.21,0.20375
1350,1997-04-07,0.2561576354679803,0.2025,0.20375
1351,1997-04-14,0.2561576354679803,0.18875,0.2025
1352,1997-04-21,0.2561576354679803,0.1775,0.19875
1353,1997-04-28,0.2561576354679803,0.175,0.19625
1354,1997-05-05,0.2561576354679803,0.175,0.19375
1355,1997-05-12,0.2561576354679803,0.175,0.1925
1356,1997-05-19,0.2561576354679803,0.175,0.1925
1357,1997-05-26,0.2536945812807882,0.175,0.1925
1358,1997-06-02,0.2536945812807882,0.1775,0.1925
1359,1997-06-09,0.2536945812807882,0.18,0.1925
1360,1997-06-16,0.2512315270935961,0.1825,0.1975
1361,1997-06-23,0.2512315270935961,0.19,0.2
1362,1997-06-30,0.24630541871921185,0.1975,0.2025
1363,1997-07-07,0.23645320197044337,0.2025,0.20375
1364,1997-07-14,0.23152709359605914,0.21,0.205
1365,1997-07-21,0.23152709359605914,0.215,0.2075
1366,1997-07-28,0.22906403940886702,0.22,0.21
1367,1997-08-04,0.22906403940886702,0.2225,0.215
1368,1997-08-11,0.22906403940886702,0.225,0.215
1369,1997-08-18,0.2266009852216749,0.225,0.215
1370,1997-08-25,0.2266009852216749,0.22625,0.215
1371,1997-09-01,0.2266009852216749,0.2275,0.21375
1372,1997-09-08,0.2266009852216749,0.23,0.21
1373,1997-09-15,0.2266009852216749,0.235,0.2125
1374,1997-09-22,0.2266009852216749,0.245,0.21375
1375,1997-09-29,0.22167487684729067,0.265,0.21875
1376,1997-10-06,0.20935960591133007,0.2875,0.235
1377,1997-10-13,0.20689655172413796,0.3075,0.2525
1378,1997-10-20,0.20689655172413796,0.31375,0.26625
1379,1997-10-27,0.20689655172413796,0.31375,0.2725
1380,1997-11-02,0.20689655172413796,0.31625,0.27625
1381,1997-11-10,0.20689655172413796,0.31625,0.2775
1382,1997-11-17,0.20689655172413796,0.32,0.2825
1383,1997-11-24,0.20689655172413796,0.3225,0.28625
1384,1997-12-01,0.20689655172413796,0.32375,0.28875
1385,1997-12-08,0.20689655172413796,0.32625,0.29
1386,1997-12-15,0.20689655172413796,0.33,0.29
1387,1997-12-22,0.2118226600985222,0.3325,0.29
1388,1996-01-01,0.16748768472906406,0.28,0.255
1389,1996-01-08,0.16748768472906406,0.275,0.255
1390,1996-01-15,0.16748768472906406,0.2625,0.2525
1391,1996-01-22,0.16748768472906406,0.2475,0.2525
1392,1996-01-29,0.16748768472906406,0.235,0.2525
1393,1996-02-05,0.16748768472906406,0.23,0.25
1394,1996-02-12,0.16748768472906406,0.225,0.25
1395,1996-02-19,0.16748768472906406,0.2225,0.2475
1396,1996-02-26,0.16748768472906406,0.2225,0.2475
1397,1996-03-04,0.16748768472906406,0.2225,0.2475
1398,1996-03-11,0.16748768472906406,0.225,0.2475
1399,1996-03-18,0.16748768472906406,0.22625,0.245
1400,1996-03-25,0.16748768472906406,0.2287,0.245
1401,1996-04-01,0.16748768472906406,0.23,0.245
1402,1996-04-08,0.17733990147783252,0.23,0.245
1403,1996-04-15,0.17733990147783252,0.23,0.245
1404,1996-04-22,0.17733990147783252,0.23,0.245
1405,1996-04-29,0.17733990147783252,0.2275,0.24
1406,1996-05-06,0.17980295566502463,0.2225,0.23
1407,1996-05-13,0.17980295566502463,0.2175,0.22
1408,1996-05-20,0.17980295566502463,0.2125,0.21
1409,1996-05-27,0.17980295566502463,0.2125,0.2
1410,1996-06-03,0.17980295566502463,0.2125,0.195
1411,1996-06-10,0.17980295566502463,0.2125,0.195
1412,1996-06-17,0.17980295566502463,0.2125,0.195
1413,1996-06-24,0.17980295566502463,0.2125,0.195
1414,1996-07-01,0.17980295566502463,0.2125,0.195
1415,1996-07-08,0.19211822660098524,0.2125,0.195
1416,1996-07-15,0.19211822660098524,0.215,0.195
1417,1996-07-22,0.19211822660098524,0.22,0.1975
1418,1996-07-29,0.19211822660098524,0.225,0.19875
1419,1996-08-05,0.19211822660098524,0.23,0.20375
1420,1996-08-12,0.19211822660098524,0.2425,0.205
1421,1996-08-19,0.19211822660098524,0.23625000000000002,0.20437499999999997
1422,1996-08-26,0.19211822660098524,0.23625000000000002,0.20437499999999997
1423,1996-09-02,0.19458128078817738,0.24375,0.215
1424,1996-09-09,0.1970443349753695,0.24375,0.215
1425,1996-09-16,0.1970443349753695,0.24375,0.215
1426,1996-09-23,0.2019704433497537,0.24375,0.215
1427,1996-09-30,0.2019704433497537,0.24,0.215
1428,1996-10-07,0.2118226600985222,0.2375,0.215
1429,1996-10-14,0.21674876847290642,0.225,0.215
1430,1996-10-21,0.21674876847290642,0.22,0.21
1431,1996-10-28,0.21674876847290642,0.21,0.2025
1432,1996-11-04,0.21674876847290642,0.1975,0.19625
1433,1996-11-11,0.21674876847290642,0.18625,0.18875
1434,1996-11-18,0.21674876847290642,0.18,0.185
1435,1996-11-25,0.21674876847290642,0.18,0.185
1436,1996-12-02,0.21674876847290642,0.18,0.185
1437,1996-12-09,0.21921182266009856,0.18,0.185
1438,1996-12-16,0.21921182266009856,0.18,0.185
1439,1996-12-23,0.21921182266009856,0.1825,0.1875
